,Dates,6/30/1995,9/30/1995,12/31/1995,3/31/1996,6/30/1996,9/30/1996,12/31/1996,3/31/1997,6/30/1997,9/30/1997,12/31/1997,3/31/1998,6/30/1998,9/30/1998,12/31/1998,3/31/1999,6/30/1999,9/30/1999,12/31/1999,3/31/2000,6/30/2000,9/30/2000,12/31/2000,3/31/2001,6/30/2001,9/30/2001,12/31/2001,3/31/2002,6/30/2002,9/30/2002,12/31/2002,3/31/2003,6/30/2003,9/30/2003,12/31/2003,3/31/2004,6/30/2004,9/30/2004,12/31/2004,3/31/2005,6/30/2005,9/30/2005,12/31/2005,3/31/2006,6/30/2006,9/30/2006,12/31/2006,3/31/2007,6/30/2007,9/30/2007,12/31/2007,3/31/2008,6/30/2008,9/30/2008,12/31/2008,3/31/2009,6/30/2009,9/30/2009,12/31/2009,3/31/2010,6/30/2010,9/30/2010,12/31/2010,3/31/2011,6/30/2011,9/30/2011,12/31/2011,3/31/2012,6/30/2012,9/30/2012,12/31/2012,3/31/2013,6/30/2013,9/30/2013,12/31/2013,3/31/2014,6/30/2014,9/30/2014,12/31/2014,3/31/2015,6/30/2015,9/30/2015,12/31/2015,3/31/2016,6/30/2016,9/30/2016,12/31/2016,3/31/2017,6/30/2017,9/30/2017,12/31/2017,3/31/2018,6/30/2018,9/30/2018,12/31/2018,
FOX US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,41.8517,36.4707,36.4707,38.3657,42.3412,43.9665,37.8942,40.31,39.4587,38.204,37.3372,36.5085,39.2529,47.3878,45.6191,46.7783,63.6625,61.6575,59.5996,61.452,60.6271,52.8176,51.4962,48.725,47.2769,52.9913,50.1635,54.968,54.1562,53.2241,59.8428,60.0073,55.4967,48.6045,79.7229,83.6229,81.9474,88.6315,88.8816,100.6424,89.6555,97.3436,101.2336,112.6845,122.4988,122.9376,126.696,124.859,123.3063,117.9302,112.9367,108.7319,97.3013,95.2964,90.5435,85.6552,56.8099,
TSN US  EQUITY,TOT_DEBT_TO_TOT_EQY,109.6653,135.2252,132.9355,139.8051,133.7364,128.1118,109.8459,111.836,105.6355,104.2307,102.0583,116.2291,101.3049,108.044,100.0546,97.5368,92.4489,84.765,80.4584,77.5981,74.1403,70.8966,67.3254,74.9287,77.4027,142.3971,125.1944,122.0142,117.8848,108.8749,110.7696,104.4944,104.3137,91.1482,86.9674,81.6844,78.078,78.3318,70.7047,72.7066,63.9355,64.3809,63.426,87.0876,91.1752,89.6171,65.6395,64.2779,63.5704,58.7402,56.9444,62.1371,64.4607,57.7583,62.8703,80.9842,73.0633,77.3354,73.6366,62.218,51.4445,48.1671,45.9347,43.3687,42.4693,38.3817,38.1305,37.4052,41.7273,40.2516,40.0462,39.5159,38.5305,38.6331,30.7473,30.0124,27.1982,91.8464,82.3793,81.8997,74.7083,68.9264,68.5793,64.7395,63.0022,65.2431,62.3706,65.8699,106.7772,96.6285,80.8919,82.2639,81.6917,77.0666,90.4442,
USB US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,277.4693,72.2098,66.9224,231.4676,228.2359,242.4689,247.4282,262.5114,254.9585,270.6186,240.661,213.6472,224.7678,215.9437,242.3144,232.1276,241.6153,242.34,258.4286,244.7566,272.5115,277.4835,298.6206,285.119,296.0999,306.2552,315.4592,304.4535,351.9904,359.5967,358.2568,360.211,336.6447,371.3121,357.707,275.0646,232.0235,276.8384,237.3068,239.6459,232.2002,217.4637,216.0572,211.3779,200.4021,187.4089,183.1424,178.4936,156.7129,153.0715,135.887,128.686,128.1979,111.8222,108.0044,113.9929,127.6349,126.7506,138.7506,140.7195,140.8429,136.9083,129.8294,128.0625,123.7503,115.2928,110.8969,98.6502,99.3765,106.6947,102.0668,98.4778,102.1922,110.0503,126.9669,107.3988,,,,,,,,,,,,
UDR US  EQUITY,TOT_DEBT_TO_TOT_EQY,104.0689,101.4185,102.7015,111.5403,121.0429,149.9633,122.5745,122.061,122.061,103.0114,107.7514,107.7514,113.8034,122.4703,142.1725,147.6562,146.7851,151.066,151.4766,152.7004,152.7936,150.8041,152.4099,160.6792,181.3666,190.2689,184.5686,183.5103,188.6826,181.5938,192.2152,187.9079,175.8394,159.8415,169.5265,181.2338,186.0306,209.4631,225.1668,235.5397,232.4169,248.8429,265.1836,277.2149,297.0709,285.8937,291.8294,312.6011,348.6989,328.4414,323.8897,186.5532,197.1657,216.2044,198.6616,209.0784,204.5733,213.1316,228.784,225.0322,229.4536,194.1055,206.323,199.8531,183.3332,157.0881,153.3453,140.2851,99.6078,101.6332,105.9704,110.8111,109.3327,113.5515,116.29,121.648,127.0446,119.7845,118.1177,112.6082,113.1995,110.2234,92.8191,86.4985,89.3351,92.6213,84.9,89.6723,94.0093,96.916,97.044,97.8409,101.6535,105.8582,91.0736,
ULTA US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,57.3054,58.1453,49.0536,35.3517,47.7551,52.6657,59.7037,43.2901,40.0209,25.2652,14.4908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
UAA US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5.5632,5.2582,4.9212,3.6754,2.9185,2.8373,2.3403,5.6044,5.1097,6.5832,10.1684,11.747,13.7697,5.5063,5.8484,4.8414,5.0558,4.3394,3.6851,4.0189,3.2079,2.598,6.8448,18.4973,12.2125,11.242,10.7216,9.5248,7.5759,7.1689,6.3282,5.6063,14.5177,13.6804,17.2374,15.2812,21.0472,48.6326,50.325,58.7222,39.9269,53.6677,57.3075,55.8337,40.2476,42.6256,47.1751,50.8585,45.4289,45.6307,40.5096,40.0542,36.1369,
UA US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5.5632,5.2582,4.9212,3.6754,2.9185,2.8373,2.3403,5.6044,5.1097,6.5832,10.1684,11.747,13.7697,5.5063,5.8484,4.8414,5.0558,4.3394,3.6851,4.0189,3.2079,2.598,6.8448,18.4973,12.2125,11.242,10.7216,9.5248,7.5759,7.1689,6.3282,5.6063,14.5177,13.6804,17.2374,15.2812,21.0472,48.6326,50.325,58.7222,39.9269,53.6677,57.3075,55.8337,40.2476,42.6256,47.1751,50.8585,45.4289,45.6307,40.5096,40.0542,36.1369,
UNP US  EQUITY,TOT_DEBT_TO_TOT_EQY,116.6542,130.0326,96.7173,95.3768,90.0907,108.4984,97.5927,100,101.7947,98.951,103.5623,115.6689,93.737,100.8544,97.7398,97.1152,96.4932,93.4335,90.9378,88.9823,87.1125,84.799,82.1787,83.7746,80.6893,78.1259,72.9571,72.4153,70.5791,89.2847,63.394,84.5944,82.0806,75.3283,64.6673,63.6371,65.1624,64.2795,64.2513,62.9606,59.33,55.8373,54.1037,50.5155,49.0392,47.7319,44.279,43.5748,46.8501,50.9719,49.291,52.1823,53.3149,53.7782,57.7912,58.739,62.3634,59.608,58.6156,56.4631,54.0611,55.741,52.0295,50.9587,48.8255,50.6706,47.9384,47.1074,49.332,48.5242,45.2634,48.9525,47.7928,45.5136,45.1213,47.8375,50.5737,53.38,53.8629,58.4129,63.5493,64.6585,68.5972,74.2027,74.361,76.9671,75.291,76.2207,80.3467,87.8962,68.1687,72.1145,114.5864,108.5541,109.6362,
UAL US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,876.2594,762.7615,700.206,569.0744,705.1495,823.5762,761.2844,670.1697,2737.2141,12922.3404,983.2375,697.8588,415.8512,470.1047,368.0908,312.9917,498.6227,408.4441,282.8481,141.6832,131.151,148.0357,146.647,135.7625,135.1773,152.0062,148.6673,155.4404,164.7813,179.5106,167.8782,151.864,147.3537,
UNH US  EQUITY,TOT_DEBT_TO_TOT_EQY,0.6777,0.8355,1.0567,0.9217,1.1466,0.8446,0.7116,0.6501,0.4909,0.4296,0.3774,0.3868,0.4535,0.4783,17.5334,16.4387,15.6085,16.3728,25.6536,24.4809,23.5643,29.1222,32.818,29.3496,37.6392,38.7618,40.7093,39.231,38.4326,38.3857,39.7696,40.5491,37.4492,36.8732,38.592,33.2088,33.7173,35.2399,37.5385,40.2653,40.3647,39.9056,39.826,42.6329,30.5356,37.5641,35.8289,33.4821,40.0142,39.3274,54.8722,66.9163,67.7747,64.4405,61.5688,54.9099,54.3931,48.8689,47.3312,43.2707,43.1431,42.9698,43.1442,43.826,40.679,42.7633,41.1353,44.5453,42.9515,43.007,53.7366,56.8347,52.9907,52.4207,52.4433,51.507,50.8486,53.7265,53.6328,57.6385,54.7274,91.6093,94.7813,96.1645,91.4873,84.1306,86.3609,77.0565,70.4429,61.8516,63.5964,71.1188,69.029,63.7938,67.2951,
UPS US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,36.5156,31.6918,30.81,43.6028,45.3666,38.0261,61.2162,43.1083,41.8094,39.9298,37.0817,36.261,42.0469,52.8095,58.1467,19.4324,35.5744,34.5211,35.2903,37.0211,43.1339,45.6285,50.644,50.4098,48.5323,45.4392,44.2639,36.949,31.7256,30.5618,29.641,25.7406,26.4686,26.2666,24.2849,27.1584,24.7707,25.0654,30.2822,23.5726,22.3678,21.2871,27.7289,26.5857,26.8814,30.0971,29.9377,90.4375,84.551,98.4936,98.7119,145.59,178.2153,160.209,146.2532,125.091,130.75,129.2686,113.0894,134.7831,146.4416,146.0079,157.6058,156.556,159.9947,168.5825,197.0975,272.5755,313.2822,328.4573,344.7332,168.172,192.9416,212.0322,217.0624,499.4903,709.4748,668.2927,749.538,575.4316,622.5,542.1132,553.8851,3747.0862,3078.5714,1418.6813,1228.7199,2371.9727,1679.4182,963.9643,745.3935,748.6335,
URI US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6.8881,93.0178,174.4974,181.0134,113.0452,170.6056,163.6547,162.1589,176.043,182.5543,185.8899,173.0573,181.6658,179.1154,169.0064,151.3077,179.6794,180.6142,173.5066,188.7186,189.0342,202.0248,194.2887,266.3428,308.4339,287.2176,306.3659,308.6745,301.6315,291.3761,267.4005,256.4687,250.04,222.2539,197.002,175.6827,171.79,163.1022,147.9357,134.5887,133.0069,211.8105,410.2857,410.2857,410.2857,410.2857,410.2857,410.2857,410.2857,410.2857,410.2857,410.2857,410.2857,410.2857,5485.4545,2953.3981,4737.0079,513.5664,486.2565,467.8526,449.1536,457.1784,438.5194,388.1494,385.9101,443.5529,445.7599,442.8254,540.1338,579.2011,568.8043,552.981,516.5223,522.0373,519.948,472.6942,419.2242,421.7146,378.607,303.9279,298.8228,284.0076,302.2795,345.1954,
UTX US  EQUITY,TOT_DEBT_TO_TOT_EQY,48.0809,80.7284,41.7553,45.7933,41.2719,39.3299,34.2085,37.3023,36.3008,35.4492,32.5605,33.3404,32.5111,43.5637,41.3511,44.2964,32.2992,46.6428,53.3918,57.0263,58.4148,53.9695,56.0005,59.6938,57.5644,59.1735,53.0488,50.8816,52.0179,49.6634,51.9953,50.5567,46.1771,48.6925,42.6949,38.8496,37.3533,36.4613,36.8411,31.004,44.5357,46.902,46.3729,45.5612,45.4376,41.9076,43.7379,43.5865,42.7938,44.116,41.0832,44.3819,46.9194,47.0492,67.801,64.5002,58.7634,53.0999,45.5583,56.11,56.8407,54.5036,45.4281,44.7302,47.3201,47.5183,44.2661,41.1525,86.4708,109.026,85.0368,82.0476,75.8715,70.5256,60.7291,59.2427,56.7984,56.2848,60.2403,72.5794,69.9769,70.4316,70.5137,76.7599,72.7892,72.9271,81.1166,83.1063,87.1241,84.8692,87.1102,83.8171,84.5651,116.1978,111.8323,
UHS US  EQUITY,TOT_DEBT_TO_TOT_EQY,26.3192,86.8486,82.0326,75.162,68.2508,64.0857,62.3648,55.428,54.2118,54.3256,52.8138,71.312,68.3887,65.5172,55.8241,51.3646,52.2235,53.1417,55.8219,53.9628,50.6795,65.8084,65.5335,80.8692,73.4682,67.2389,77.2387,71.991,67.2325,61.2429,65.1189,68.1039,62.5869,54.3986,70.3282,69.2519,63.2742,59.983,62.1391,47.7917,36.5249,38.4131,47.0957,42.6408,27.4193,27.7961,52.2225,55.3981,55.6458,52.0038,58.5801,61.1051,59.5063,52.4619,56.4429,51.5679,47.814,43.4458,48.2021,43.2189,41.3644,46.3973,175.1507,163.0986,153.3377,148.5704,142.4312,132.3749,122.8965,118.8413,124.3764,117.5914,108.222,103.5313,94.2408,87.4883,82.1748,88.8402,81.8763,74.4352,69.4209,69.6419,75.9341,71.1154,82.1205,81.2578,90.2898,81.0487,84.2413,81.8301,80.3022,74.0979,73.9447,73.9387,73.4646,
UNM US  EQUITY,TOT_DEBT_TO_TOT_EQY,28.171,28.0196,25.3506,26.7066,24.3621,24.6731,23.2822,28.7258,28.7258,28.7258,26.113,27.8919,27.7754,26.9411,30.082,36.0394,30.158,41.4567,42.435,52.4358,49.2879,48.0576,34.3409,40.6089,40.6662,41.308,34.7121,40.892,38.3437,35.4036,30.3645,35.3703,31.2862,35.7821,38.3579,39.0928,49.6113,44.7655,42.7597,43.4462,38.9835,39.5429,44.2917,43.5688,36.6629,33.7301,34.4561,33.8869,33.4079,31.417,33.4606,34.9903,33.1185,38.0113,38.2923,38.3272,30.6964,31.3017,29.9949,28.6588,28.0882,32.3439,31.9351,28.9966,30.0513,30.9606,35.2828,35.7584,35.8626,37.3537,37.2849,34.0064,33.3819,31.9704,30.1648,33.6076,30.8253,30.8687,32.6289,31.7131,32.0901,31.7349,32.3342,31.3207,37.0569,32.2587,33.4456,32.7712,31.8614,31.2639,30.6875,30.7585,33.851,35.025,34.4626,
VFC US  EQUITY,TOT_DEBT_TO_TOT_EQY,60.4556,51.839,47.176,41.6646,40.9013,34.0846,26.8924,26.778,28.2192,28.4518,28.5142,39.4646,46.9052,36.7224,36.5449,46.6534,50.1324,45.0172,42.3207,42.6858,56.9019,60.5385,52.2342,52.1003,51.9807,43.814,45.5629,46.3616,45.5797,37.8579,39.1788,38.0229,37.233,60.3785,50.0418,46.1164,54.9752,46.3476,39.4086,37.8134,42.2995,37.228,28.9821,32.6207,32.6207,32.1404,24.2775,31.4782,25.4078,50.9306,35.7903,39.7232,41.751,40.3798,33.7032,40.0529,41.1126,36.1488,31.1313,31.0871,32.399,25.0941,25.2555,23.7012,22.9447,66.8393,46.7653,56.4822,55.5942,52.2383,35.9878,39.568,36.2095,33.7267,23.8736,29.4028,35.5642,35.5407,25.5669,50.6636,51.6401,50.169,34.6285,51.9402,60.4224,63.3812,46.9325,59.3154,90.1814,111.3252,78.5865,101.5138,93.2627,89.1721,65.5418,
VLO US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,43.3215,47.6496,49.928,45.1786,68.6749,90.5139,84.1605,89.6773,79.6984,72.4091,69.5997,113.5381,73.2922,62.9234,55.5144,62.5409,60.0039,85.3017,116.8116,104.4711,106.094,103.6274,80.4331,93.0075,78.449,74.0183,75.8406,67.8427,63.4862,55.3065,50.6194,43.5667,46.2375,35.7342,33.368,30.9473,28.4629,27.3797,26.4068,38.2059,36.4509,37.0779,35.509,34.6627,32.8447,42.0999,47.9403,44.9077,46.4128,50.2547,56.9549,53.3785,52.1818,55.4875,51.4254,47.6676,45.8788,47.0721,47.5425,42.363,40.5384,38.9555,37.295,36.4161,35.6991,32.9089,32.1639,30.8156,30.3058,30.0603,34.7859,33.3954,33.7525,34.3495,34.1242,35.0869,42.3663,38.3667,41.107,40.8717,39.9783,38.7424,39.0709,39.7255,39.5296,40.073,
VAR US  EQUITY,TOT_DEBT_TO_TOT_EQY,18.82,23.07,22.2898,27.1884,30.2938,13.8104,21.979,26.4857,18.5534,17.5101,17.0012,20.4179,27.102,28.3263,27.416,55.9597,65.7824,50.8603,41.0475,29.9819,24.8035,21.8657,19.6495,17.5134,15.4999,14.8769,14.6199,13.7128,12.8988,12.3853,12.0352,11.2659,10.8204,10.3783,10.0924,9.3776,9.3208,7.5524,9.7803,9.5748,8.8311,9.1054,8.381,8.0622,7.6263,7.1884,7.1651,7.8398,6.1325,10.9995,7.7998,13.4674,11.27,3.9317,6.268,3.7727,2.641,2.8087,2.7051,2.1366,1.6909,3.4025,1.5887,10.8383,1.2337,15.8797,13.7933,11.2654,11.9597,10.6804,13.0796,14.6279,10.3575,29.5388,28.3157,27.9181,27.9654,27.066,32.4494,30.5364,28.3689,28.7262,44.3496,46.6077,41.2082,37.9538,34.9106,42.2791,26.1063,22.9976,22.9976,15.7902,1.2121,0,0,
VTR US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,209.3193,209.3193,209.3193,209.3193,209.3193,16607.2656,5100.0418,11674.6179,7688.9666,4651.4936,4651.4936,4651.4936,4651.4936,4651.4936,4651.4936,4651.4936,4651.4936,4651.4936,4651.4936,4651.4936,4651.4936,4651.4936,4651.4936,1137.4626,686.9272,657.0147,657.0147,526.2495,526.3852,279.7308,276.9131,270.1203,281.5185,289.6801,311.8232,328.0929,334.3731,172.3564,174.6728,181.1484,157.0163,161.5328,141.4558,143.9165,134.6223,104.1329,104.509,107.4894,109.5206,106.146,119.8396,121.3303,97.163,127.7455,66.9965,67.9698,68.6381,74.7437,78.2692,90.8217,90.3584,91.6147,103.0317,103.361,105.6969,107.8932,118.4146,121.4861,102.0555,101.9012,114.1871,114.1015,114.0481,109.3672,104.3842,103.708,112.0924,112.0826,104.1393,101.6716,100.9437,96.0795,98.331,102.6192,
VRSN US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2242,8.0969,8.2076,0,0,75.4859,81.575,279.2854,251.0322,561.9779,109.7008,90.8227,79.188,73.0758,95.9433,91.003,120.9582,46.4297,85.9847,107.0644,107.0644,107.0644,107.0644,107.0644,107.0644,107.0644,107.0644,107.0644,107.0644,107.0644,107.0644,107.0644,107.0644,107.0644,107.0644,107.0644,107.0644,107.0644,107.0644,107.0644,107.0644,107.0644,107.0644,107.0644,107.0644,107.0644,107.0644,107.0644,107.0644,107.0644,107.0644,
VRSK US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1882.3411,990.5777,853.1861,853.1861,853.1861,853.1861,853.1861,853.1861,853.1861,2690.9258,1103.484,571.7827,411.446,384.3395,271.3506,233.0008,212.7195,188.593,175.8524,680.8717,393.7743,266.7847,243.4742,229.2784,231.0037,156.9311,154.9611,179.1504,165.0982,163.9539,172.2887,156.2688,127.3635,134.1194,120.8294,131.5223,
VZ US  EQUITY,TOT_DEBT_TO_TOT_EQY,148.3097,132.5826,122.0953,112.1784,110.223,101.5481,120.0494,105.8492,135.578,140.8585,141.0566,144.9523,139.0048,146.5271,152.2175,142.6034,135.3435,128.3973,167.9233,150.4288,94.8964,91.6053,101.6327,109.6172,114.516,112.6113,117.6236,117.5425,119.7062,103.1714,93.9954,90.7765,83.955,76.9153,78.4931,77.0679,71.093,67.8073,62.7138,62.4653,65.3403,60.493,57.8661,59.6682,58.4027,56.4795,47.3007,44.4469,40.6412,38.8604,37.5979,42.8375,50.4081,51.5568,65.8412,85.8219,78.3726,74.2676,73.9883,72.713,68.0312,62.8309,60.7442,68.8659,59.5092,62.7492,64.1989,58.3538,57.9367,57.0044,60.78,60.3747,57.0838,109.8322,98.0873,792.4987,686.8536,607.9141,828.2466,1053.8898,882.9501,772.4109,615.0039,546.5851,480.7414,484.8792,449.7254,465.4951,439.2325,412.9802,262.0337,227.4467,213.9804,201.3693,206.6587,
VRTX US  EQUITY,TOT_DEBT_TO_TOT_EQY,7.5007,7.9456,8.1938,8.266,11.1043,5.1442,6.5178,2.9694,2.8889,2.9007,3.0489,3.2583,3.6875,4.0408,3.9738,3.9558,3.8379,3.7328,3.3737,89.9324,80.3258,225.909,90.3832,89.3644,91.4252,75.3216,68.9185,72.4844,74.4822,79.4394,86.676,82.4188,105.0488,146.2704,180.2344,221.1998,303.7337,434.0864,945.2245,945.2245,272.4483,220.9456,75.2989,77.3241,102.9121,23.9768,24.0638,12.3876,14.9786,6.0226,7.3709,101.0656,119.8291,82.168,120.3563,40.6734,19.7515,43.1774,13.0784,12.6504,15.9808,81.9117,104.1528,125.6408,110.126,68.1971,41.4288,34.7443,32.1645,31.6269,34.7443,43.3091,2.5023,3.6195,4.8398,30.804,5.5243,30.7174,30.804,33.323,29.4558,32.344,25.816,18.433,10.8384,4.0958,26.4837,2.949,2.331,2.226,2.1068,1.3917,1.1083,0.9082,0.6646,
VIAB US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,110.7282,111.1272,116.3993,106.3212,101.3142,100.7854,109.0754,115.364,121.9892,131.3299,124.4543,113.1665,102.3327,96.0657,83.4186,76.5743,75.3554,72.9491,71.9063,70.4685,75.6154,74.726,83.8361,95.5711,97.9227,107.1672,106.9703,114.4319,126.8532,127.602,220.5009,237.4825,288.9009,290.4091,320.4391,384.0123,525.8347,415.8614,321.7653,315.1994,300.5998,283.9265,262.3431,261.202,244.6117,197.0199,174.6348,148.0959,141.669,137.8896,130.7483,112.533,
